Date, Open, High, Low, Close
12/23/83, 1250.50, 1260.46, 1241.96, 1250.50
12/22/83, 1253.65, 1265.24, 1246.64, 1253.65
12/21/83, 1254.97, 1260.26, 1240.24, 1254.97
12/20/83, 1241.96, 1251.92, 1236.78, 1241.96
12/19/83, 1244.61, 1254.87, 1238.21, 1244.61
12/16/83, 1242.17, 1248.26, 1231.39, 1242.17
12/15/83, 1236.78, 1250.20, 1231.19, 1236.78
12/14/83, 1246.64, 1261.37, 1241.76, 1246.64
12/13/83, 1255.89, 1267.17, 1250.81, 1255.89
12/12/83, 1261.58, 1269.10, 1248.77, 1261.58
12/09/83, 1260.05, 1268.08, 1252.03, 1260.05
12/08/83, 1261.88, 1278.14, 1256.91, 1261.88
12/07/83, 1273.77, 1282.41, 1263.21, 1273.77
12/06/83, 1269.30, 1281.29, 1262.80, 1269.30
12/05/83, 1270.52, 1275.40, 1256.39, 1270.52
12/02/83, 1265.24, 1281.29, 1259.75, 1265.24
12/01/83, 1275.10, 1285.46, 1265.44, 1275.10
11/30/83, 1276.01, 1296.94, 1271.03, 1276.01
11/29/83, 1287.19, 1290.95, 1264.22, 1287.19
11/28/83, 1269.81, 1279.77, 1263.10, 1269.81
11/25/83, 1277.43, 1282.21, 1268.79, 1277.43
11/23/83, 1275.60, 1284.55, 1265.03, 1275.60
11/22/83, 1275.81, 1287.80, 1262.80, 1275.81
11/21/83, 1268.79, 1272.35, 1248.16, 1268.79
11/18/83, 1251.01, 1260.76, 1240.34, 1251.01
11/17/83, 1254.67, 1262.08, 1243.18, 1254.67
11/16/83, 1251.32, 1260.46, 1241.76, 1251.32
11/15/83, 1247.96, 1260.87, 1242.27, 1247.96
11/14/83, 1254.06, 1265.03, 1244.61, 1254.06
11/11/83, 1250.20, 1253.55, 1230.78, 1250.20
11/10/83, 1235.87, 1245.83, 1226.82, 1235.87
11/09/83, 1232.51, 1235.46, 1212.19, 1232.51
11/08/83, 1214.93, 1222.05, 1208.73, 1214.93
11/07/83, 1214.83, 1226.52, 1209.34, 1214.83
11/04/83, 1218.28, 1227.74, 1211.88, 1218.28
11/03/83, 1227.13, 1242.67, 1222.76, 1227.13
11/02/83, 1237.29, 1244.10, 1220.83, 1237.29
11/01/83, 1229.26, 1233.94, 1210.46, 1229.26
10/31/83, 1225.20, 1236.48, 1214.63, 1225.20
10/28/83, 1223.47, 1248.67, 1217.07, 1223.47
10/27/83, 1242.07, 1249.08, 1230.48, 1242.07
10/26/83, 1243.80, 1259.14, 1238.61, 1243.80
10/25/83, 1252.43, 1263.41, 1245.22, 1252.43
10/24/83, 1248.98, 1252.53, 1227.74, 1248.98
10/21/83, 1248.87, 1260.76, 1231.60, 1248.87
10/20/83, 1251.52, 1258.73, 1240.85, 1251.52
10/19/83, 1246.74, 1255.28, 1229.36, 1246.74
10/18/83, 1250.81, 1272.76, 1245.52, 1250.81
10/17/83, 1268.69, 1278.75, 1256.19, 1268.69
10/14/83, 1263.51, 1270.12, 1251.82, 1263.51
10/13/83, 1261.37, 1270.83, 1250.50, 1261.37
10/12/83, 1259.65, 1273.67, 1252.94, 1259.65
10/11/83, 1265.14, 1285.26, 1261.88, 1265.14
10/10/83, 1284.65, 1286.68, 1261.58, 1284.65
10/07/83, 1272.15, 1280.28, 1262.59, 1272.15
10/06/83, 1268.79, 1272.15, 1246.94, 1268.79
10/05/83, 1250.20, 1254.87, 1228.96, 1250.20
10/04/83, 1236.68, 1247.55, 1225.71, 1236.68
10/03/83, 1231.29, 1237.70, 1216.25, 1231.29
09/30/83, 1233.12, 1242.88, 1224.58, 1233.12
09/29/83, 1240.14, 1252.03, 1236.07, 1240.14
09/28/83, 1241.96, 1253.45, 1234.34, 1241.96
09/27/83, 1247.96, 1259.75, 1239.32, 1247.96
09/26/83, 1260.76, 1270.73, 1247.55, 1260.76
09/23/83, 1255.58, 1265.54, 1246.23, 1255.58
09/22/83, 1257.51, 1261.27, 1236.78, 1257.51
09/21/83, 1243.28, 1255.89, 1236.78, 1243.28
09/20/83, 1249.18, 1257.01, 1233.63, 1249.18
09/19/83, 1233.94, 1242.67, 1221.23, 1233.94
09/16/83, 1225.71, 1232.72, 1210.16, 1225.71
09/15/83, 1215.03, 1232.82, 1213.00, 1215.03
09/14/83, 1229.46, 1233.94, 1218.79, 1229.46
09/13/83, 1224.08, 1233.43, 1214.63, 1224.08
09/12/83, 1229.06, 1262.80, 1224.99, 1229.06
09/09/83, 1239.73, 1252.74, 1233.33, 1239.73
09/08/83, 1246.14, 1252.95, 1232.83, 1246.14
09/07/83, 1244.10, 1253.96, 1229.36, 1244.10
09/06/83, 1238.71, 1244.10, 1222.05, 1238.71
09/02/83, 1215.44, 1221.33, 1204.16, 1215.44
09/01/83, 1206.80, 1221.23, 1197.35, 1206.80
08/31/83, 1216.15, 1219.81, 1191.15, 1216.15
08/30/83, 1196.03, 1204.36, 1187.19, 1196.03
08/29/83, 1194.10, 1198.37, 1178.14, 1194.10
08/26/83, 1192.07, 1196.94, 1174.58, 1192.07
08/25/83, 1185.05, 1195.22, 1173.26, 1185.05
08/24/83, 1184.24, 1199.79, 1179.67, 1184.24
08/23/83, 1192.88, 1205.48, 1186.37, 1192.88
08/22/83, 1203.14, 1216.25, 1191.35, 1203.14
08/19/83, 1194.20, 1200.50, 1183.63, 1194.20
08/18/83, 1192.47, 1215.44, 1188.51, 1192.47
08/17/83, 1206.50, 1212.08, 1186.27, 1206.50
08/16/83, 1190.44, 1199.69, 1180.48, 1190.44
08/15/83, 1193.49, 1208.73, 1186.68, 1193.49
08/12/83, 1182.82, 1189.63, 1169.81, 1182.82
08/11/83, 1174.38, 1185.87, 1165.54, 1174.38
08/10/83, 1175.98, 1182.18, 1157.25, 1175.98
08/09/83, 1168.26, 1177.28, 1152.14, 1168.26
08/08/83, 1163.05, 1180.88, 1157.55, 1163.05
08/05/83, 1183.29, 1191.90, 1173.57, 1183.29
08/04/83, 1183.08, 1200.51, 1166.56, 1183.08
08/03/83, 1197.81, 1203.72, 1179.48, 1197.81
08/02/83, 1188.00, 1202.52, 1183.49, 1188.00
08/01/83, 1194.20, 1204.32, 1183.79, 1194.20
07/29/83, 1199.21, 1216.74, 1188.09, 1199.21
07/28/83, 1216.34, 1236.57, 1211.73, 1216.34
07/27/83, 1230.46, 1258.51, 1225.85, 1230.46
07/26/83, 1243.68, 1249.99, 1226.46, 1243.68
07/25/83, 1232.87, 1239.78, 1217.45, 1232.87
07/22/83, 1231.16, 1238.17, 1220.44, 1231.16
07/21/83, 1229.36, 1238.48, 1217.34, 1229.36
07/20/83, 1227.86, 1230.56, 1205.72, 1227.86
07/19/83, 1197.11, 1205.12, 1188.39, 1197.11
07/18/83, 1189.90, 1197.71, 1178.28, 1189.90
07/15/83, 1192.30, 1205.72, 1187.09, 1192.30
07/14/83, 1204.32, 1215.04, 1194.80, 1204.32
07/13/83, 1197.81, 1205.82, 1189.40, 1197.81
07/12/83, 1198.52, 1218.35, 1194.11, 1198.52
07/11/83, 1215.54, 1221.96, 1205.53, 1215.54
07/08/83, 1207.23, 1218.95, 1201.52, 1207.23
07/07/83, 1210.43, 1227.26, 1203.32, 1210.43
07/06/83, 1220.65, 1224.46, 1202.72, 1220.65
07/05/83, 1208.53, 1217.25, 1200.22, 1208.53
07/01/83, 1225.26, 1231.07, 1213.94, 1225.26
06/30/83, 1221.96, 1229.27, 1209.54, 1221.96
06/29/83, 1213.84, 1222.16, 1201.22, 1213.84
06/28/83, 1209.23, 1237.68, 1205.83, 1209.23
06/27/83, 1229.47, 1246.29, 1221.85, 1229.47
06/24/83, 1241.69, 1250.20, 1229.87, 1241.69
06/23/83, 1241.79, 1250.60, 1231.67, 1241.79
06/22/83, 1245.69, 1258.21, 1234.27, 1245.69
06/21/83, 1247.40, 1253.00, 1228.27, 1247.40
06/20/83, 1239.18, 1258.61, 1230.77, 1239.18
06/17/83, 1242.19, 1260.72, 1232.87, 1242.19
06/16/83, 1248.30, 1259.82, 1236.08, 1248.30
06/15/83, 1237.28, 1240.18, 1216.85, 1237.28
06/14/83, 1227.26, 1237.28, 1214.64, 1227.26
06/13/83, 1220.55, 1223.46, 1199.12, 1220.55
06/10/83, 1196.11, 1204.53, 1187.30, 1196.11
06/09/83, 1189.00, 1196.71, 1176.78, 1189.00
06/08/83, 1185.50, 1199.52, 1179.59, 1185.50
06/07/83, 1194.91, 1218.15, 1193.21, 1194.91
06/06/83, 1214.24, 1223.26, 1203.83, 1214.24
06/03/83, 1213.04, 1222.46, 1204.23, 1213.04
06/02/83, 1211.44, 1218.15, 1195.01, 1211.44
06/01/83, 1202.21, 1208.30, 1187.69, 1202.21
05/31/83, 1199.98, 1217.59, 1191.95, 1199.98
05/27/83, 1216.14, 1229.20, 1209.95, 1216.14
05/26/83, 1223.49, 1237.04, 1215.17, 1223.49
05/25/83, 1229.01, 1234.04, 1207.62, 1229.01
05/24/83, 1219.04, 1224.07, 1199.21, 1219.04
05/23/83, 1200.56, 1205.40, 1174.25, 1200.56
05/20/83, 1190.02, 1197.27, 1179.08, 1190.02
05/19/83, 1191.37, 1208.49, 1186.15, 1191.37
05/18/83, 1203.56, 1225.04, 1196.98, 1203.56
05/17/83, 1205.79, 1211.88, 1193.30, 1205.79
05/16/83, 1202.98, 1209.95, 1190.21, 1202.98
05/13/83, 1218.75, 1228.04, 1209.17, 1218.75
05/12/83, 1214.40, 1226.59, 1204.82, 1214.40
05/11/83, 1219.72, 1234.42, 1210.72, 1219.72
05/10/83, 1229.68, 1240.03, 1220.49, 1229.68
05/09/83, 1228.23, 1241.29, 1219.04, 1228.23
05/06/83, 1232.59, 1244.49, 1217.69, 1232.59
05/05/83, 1219.72, 1225.81, 1202.40, 1219.72
05/04/83, 1212.65, 1227.94, 1198.63, 1212.65
05/03/83, 1208.01, 1214.11, 1188.37, 1208.01
05/02/83, 1204.33, 1225.43, 1197.27, 1204.33
04/29/83, 1226.20, 1235.49, 1208.59, 1226.20
04/28/83, 1219.52, 1226.97, 1201.04, 1219.52
04/27/83, 1208.40, 1225.04, 1197.37, 1208.40
04/26/83, 1209.46, 1210.82, 1177.92, 1209.46
04/25/83, 1187.21, 1206.75, 1183.24, 1187.21
04/22/83, 1196.30, 1204.62, 1184.21, 1196.30
04/21/83, 1188.27, 1202.11, 1180.92, 1188.27
04/20/83, 1191.47, 1197.56, 1170.47, 1191.47
04/19/83, 1174.54, 1187.98, 1166.22, 1174.54
04/18/83, 1183.24, 1187.89, 1164.57, 1183.24
04/15/83, 1171.34, 1177.05, 1159.06, 1171.34
04/14/83, 1165.25, 1171.05, 1146.67, 1165.25
04/13/83, 1156.64, 1165.34, 1142.22, 1156.64
04/12/83, 1145.32, 1151.80, 1134.09, 1145.32
04/11/83, 1141.83, 1144.54, 1127.23, 1141.83
04/08/83, 1124.71, 1128.87, 1109.52, 1124.71
04/07/83, 1117.65, 1123.36, 1106.71, 1117.65
04/06/83, 1113.49, 1122.48, 1102.17, 1113.49
04/05/83, 1120.16, 1137.58, 1116.39, 1120.16
04/04/83, 1127.61, 1133.03, 1115.13, 1127.61
03/31/83, 1130.03, 1158.48, 1125.29, 1130.03
03/30/83, 1143.29, 1146.67, 1129.64, 1143.29
03/29/83, 1131.19, 1142.80, 1125.39, 1131.19
03/28/83, 1133.32, 1145.80, 1126.84, 1133.32
03/25/83, 1140.09, 1153.83, 1132.64, 1140.09
03/24/83, 1145.90, 1154.41, 1134.48, 1145.90
03/23/83, 1140.87, 1147.83, 1121.81, 1140.87
03/22/83, 1122.96, 1135.73, 1118.03, 1122.96
03/21/83, 1125.29, 1130.32, 1109.33, 1125.29
03/18/83, 1117.74, 1128.00, 1109.71, 1117.74
03/17/83, 1116.97, 1123.55, 1108.07, 1116.97
03/16/83, 1116.00, 1134.77, 1111.46, 1116.00
03/15/83, 1124.52, 1126.84, 1109.62, 1124.52
03/14/83, 1114.45, 1124.61, 1105.07, 1114.45
03/11/83, 1117.74, 1127.61, 1107.97, 1117.74
03/10/83, 1120.94, 1145.22, 1116.49, 1120.94
03/09/83, 1132.64, 1136.42, 1112.04, 1132.64
03/08/83, 1119.78, 1143.00, 1117.55, 1119.78
03/07/83, 1141.74, 1149.67, 1128.19, 1141.74
03/04/83, 1140.96, 1146.28, 1125.58, 1140.96
03/03/83, 1138.06, 1151.12, 1128.39, 1138.06
03/02/83, 1135.06, 1144.45, 1121.90, 1135.06
03/01/83, 1130.71, 1139.22, 1110.20, 1130.71
02/28/83, 1112.62, 1128.58, 1105.26, 1112.62
02/25/83, 1120.94, 1135.26, 1115.13, 1120.94
02/24/83, 1121.81, 1126.74, 1100.62, 1121.81
02/23/83, 1096.94, 1100.14, 1077.69, 1096.94
02/22/83, 1080.40, 1097.72, 1074.01, 1080.40
02/18/83, 1092.82, 1099.42, 1079.99, 1092.82
02/17/83, 1088.91, 1096.35, 1075.52, 1088.91
02/16/83, 1087.43, 1103.70, 1083.43, 1087.43
02/15/83, 1093.10, 1107.61, 1086.22, 1093.10
02/14/83, 1097.10, 1103.33, 1080.64, 1097.10
02/11/83, 1086.50, 1100.82, 1080.17, 1086.50
02/10/83, 1087.75, 1094.83, 1067.88, 1087.75
02/09/83, 1067.42, 1081.59, 1058.13, 1067.42
02/08/83, 1075.33, 1091.70, 1068.71, 1075.33
02/07/83, 1087.10, 1097.04, 1073.77, 1087.10
02/04/83, 1077.91, 1081.13, 1056.75, 1077.91
02/03/83, 1064.66, 1075.06, 1057.03, 1064.66
02/02/83, 1062.64, 1070.09, 1046.82, 1062.64
02/01/83, 1059.79, 1082.78, 1057.58, 1059.79
01/31/83, 1075.70, 1079.75, 1055.83, 1075.70
01/28/83, 1064.75, 1080.57, 1056.66, 1064.75
01/27/83, 1063.65, 1068.16, 1037.25, 1063.65
01/26/83, 1037.99, 1050.31, 1027.78, 1037.99
01/25/83, 1042.03, 1048.93, 1028.61, 1042.03
01/24/83, 1030.17, 1039.28, 1013.43, 1030.17
01/21/83, 1052.98, 1070.46, 1045.16, 1052.98
01/20/83, 1070.82, 1080.39, 1060.15, 1070.82
01/19/83, 1068.06, 1082.97, 1057.12, 1068.06
01/18/83, 1079.65, 1089.22, 1068.06, 1079.65
01/17/83, 1084.81, 1098.60, 1077.35, 1084.81
01/14/83, 1080.85, 1089.04, 1070.36, 1080.85
01/13/83, 1073.95, 1091.06, 1068.80, 1073.95
01/12/83, 1083.61, 1105.13, 1075.88, 1083.61
01/11/83, 1083.79, 1097.50, 1076.07, 1083.79
01/10/83, 1092.35, 1099.98, 1065.12, 1092.35
01/07/83, 1076.07, 1091.34, 1063.19, 1076.07
01/06/83, 1070.92, 1081.95, 1042.40, 1070.92
01/05/83, 1044.89, 1056.75, 1033.94, 1044.89
01/04/83, 1046.08, 1047.46, 1020.24, 1046.08
01/03/83, 1027.04, 1057.21, 1022.17, 1027.04
12/31/82, 1046.54, 1055.56, 1041.85, 1046.54
12/30/82, 1047.37, 1066.13, 1043.60, 1047.37
12/29/82, 1059.60, 1069.35, 1050.68, 1059.60
12/28/82, 1058.87, 1077.91, 1053.44, 1058.87
12/27/82, 1070.55, 1076.07, 1043.60, 1070.55
12/23/82, 1045.07, 1051.51, 1032.19, 1045.07
12/22/82, 1035.04, 1047.19, 1021.62, 1035.04
12/21/82, 1030.26, 1036.33, 998.53, 1030.26
12/20/82, 1004.51, 1022.63, 998.44, 1004.51
12/17/82, 1011.50, 1018.12, 989.24, 1011.50
12/16/82, 990.25, 1004.42, 983.35, 990.25
12/15/82, 992.64, 1013.52, 985.74, 992.64
12/14/82, 1009.38, 1047.28, 1006.99, 1009.38
12/13/82, 1024.28, 1030.91, 1013.34, 1024.28
12/10/82, 1018.76, 1038.36, 1009.47, 1018.76
12/09/82, 1027.96, 1049.39, 1020.79, 1027.96
12/08/82, 1047.09, 1069.72, 1041.30, 1047.09
12/07/82, 1056.94, 1071.10, 1045.07, 1056.94
12/06/82, 1055.65, 1061.26, 1020.88, 1055.65
12/03/82, 1031.36, 1046.82, 1027.04, 1031.36
12/02/82, 1033.11, 1047.37, 1027.04, 1033.11
12/01/82, 1031.09, 1055.00, 1025.57, 1031.09
11/30/82, 1039.28, 1042.40, 998.34, 1039.28
11/29/82, 1002.85, 1014.72, 993.84, 1002.85
11/26/82, 1007.36, 1012.60, 998.53, 1007.36
11/24/82, 1000.00, 1007.36, 988.23, 1000.00
11/23/82, 990.99, 1007.63, 986.66, 990.99
11/22/82, 1000.00, 1024.01, 997.42, 1000.00
11/19/82, 1021.25, 1042.86, 1017.11, 1021.25
11/18/82, 1032.10, 1040.47, 1020.05, 1032.10
11/17/82, 1027.50, 1032.74, 1012.05, 1027.50
11/16/82, 1008.00, 1019.68, 993.10, 1008.00
11/15/82, 1021.43, 1032.55, 1012.59, 1021.43
11/12/82, 1039.92, 1060.52, 1035.60, 1039.92
11/11/82, 1054.73, 1057.02, 1030.35, 1054.73
11/10/82, 1044.52, 1078.27, 1037.71, 1044.52
11/09/82, 1060.25, 1065.85, 1034.94, 1060.25
11/08/82, 1037.43, 1048.37, 1029.24, 1037.43
11/05/82, 1051.78, 1061.16, 1040.65, 1051.78
11/04/82, 1050.21, 1078.45, 1042.58, 1050.21
11/03/82, 1065.48, 1068.15, 1021.70, 1065.48
11/02/82, 1022.07, 1036.97, 1007.53, 1022.07
11/01/82, 1005.69, 1009.01, 983.71, 1005.69
10/29/82, 991.71, 999.44, 977.92, 991.71
10/28/82, 990.98, 1011.95, 989.32, 990.98
10/27/82, 1006.34, 1019.86, 996.87, 1006.34
10/26/82, 1006.07, 1011.12, 975.89, 1006.07
10/25/82, 995.12, 1018.76, 991.90, 995.12
10/22/82, 1031.45, 1051.87, 1024.37, 1031.45
10/21/82, 1039.97, 1049.11, 1018.39, 1039.97
10/20/82, 1034.12, 1035.22, 1005.97, 1034.12
10/19/82, 1013.79, 1031.08, 1001.65, 1013.79
10/18/82, 1019.22, 1023.45, 991.62, 1019.22
10/15/82, 993.09, 1003.85, 981.87, 993.09
10/14/82, 996.87, 1020.96, 991.16, 996.87
10/13/82, 1015.08, 1033.57, 991.62, 1015.08
10/12/82, 1003.67, 1026.94, 991.99, 1003.67
10/11/82, 1012.78, 1027.58, 991.53, 1012.78
10/08/82, 986.84, 992.91, 961.36, 986.84
10/07/82, 965.96, 972.86, 950.23, 965.96
10/06/82, 944.25, 946.37, 907.74, 944.25
10/05/82, 907.19, 917.76, 899.46, 907.19
10/04/82, 903.60, 908.57, 892.01, 903.60
10/01/82, 907.74, 910.87, 892.01, 907.74
09/30/82, 896.24, 908.20, 891.27, 896.24
09/29/82, 906.26, 920.71, 901.12, 906.26
09/28/82, 919.33, 930.73, 916.01, 919.33
09/27/82, 920.89, 925.03, 909.85, 920.89
09/24/82, 919.51, 926.41, 913.44, 919.51
09/23/82, 925.76, 933.49, 915.37, 925.76
09/22/82, 927.60, 951.15, 924.66, 927.60
09/21/82, 934.78, 937.08, 913.90, 934.78
09/20/82, 916.29, 921.44, 904.70, 916.29
09/17/82, 916.94, 931.28, 912.71, 916.94
09/16/82, 927.79, 938.46, 922.46, 927.79
09/15/82, 930.46, 933.12, 915.56, 930.46
09/14/82, 923.01, 933.12, 914.91, 923.01
09/13/82, 918.68, 921.07, 898.35, 918.68
09/10/82, 906.82, 912.89, 897.07, 906.82
09/09/82, 912.52, 925.31, 906.26, 912.52
09/08/82, 915.74, 927.33, 906.82, 915.74
09/07/82, 914.27, 928.53, 906.91, 914.27
09/03/82, 925.12, 940.48, 913.53, 925.12
09/02/82, 909.39, 913.16, 888.79, 909.39
09/01/82, 895.05, 911.32, 890.91, 895.05
08/31/82, 901.30, 910.96, 887.41, 901.30
08/30/82, 893.30, 895.41, 872.42, 893.30
08/27/82, 883.46, 893.83, 873.95, 883.46
08/26/82, 892.40, 908.96, 882.60, 892.40
08/25/82, 884.89, 893.45, 867.86, 884.89
08/24/82, 874.90, 893.35, 869.10, 874.90
08/23/82, 891.17, 894.21, 861.67, 891.17
08/20/82, 869.28, 871.19, 840.84, 869.28
08/19/82, 838.56, 848.93, 824.48, 838.56
08/18/82, 829.42, 858.53, 826.10, 829.42
08/17/82, 831.23, 832.76, 796.13, 831.23
08/16/82, 792.42, 803.83, 788.52, 792.42
08/13/82, 788.05, 790.61, 774.54, 788.05
08/12/82, 776.91, 786.14, 773.21, 776.91
08/11/82, 777.20, 783.96, 772.16, 777.20
08/10/82, 779.29, 789.09, 775.68, 779.29
08/09/82, 780.34, 784.33, 769.97, 780.34
08/06/82, 784.33, 798.98, 781.76, 784.33
08/05/82, 795.85, 804.41, 789.76, 795.85
08/04/82, 803.46, 815.35, 800.89, 803.46
08/03/82, 816.39, 831.42, 815.25, 816.39
08/02/82, 822.10, 824.10, 807.83, 822.10
07/30/82, 808.59, 817.63, 806.12, 808.59
07/29/82, 812.21, 817.53, 801.46, 812.21
07/28/82, 811.83, 823.43, 807.64, 811.83
07/27/82, 822.77, 831.04, 818.01, 822.77
07/26/82, 825.43, 833.23, 820.58, 825.43
07/23/82, 830.57, 838.46, 824.67, 830.57
07/22/82, 832.00, 839.70, 823.72, 832.00
07/21/82, 832.19, 843.79, 828.19, 832.19
07/20/82, 833.42, 837.70, 820.01, 833.42
07/19/82, 826.10, 836.56, 822.77, 826.10
07/16/82, 828.67, 837.32, 819.91, 828.67
07/15/82, 827.33, 836.56, 821.25, 827.33
07/14/82, 828.38, 831.61, 815.25, 828.38
07/13/82, 824.19, 833.04, 816.96, 824.19
07/12/82, 824.86, 830.09, 814.68, 824.86
07/09/82, 814.11, 818.58, 803.36, 814.11
07/08/82, 804.85, 807.17, 787.38, 804.85
07/07/82, 799.65, 804.69, 793.18, 799.65
07/06/82, 798.89, 802.89, 789.19, 798.89
07/02/82, 796.99, 803.17, 792.51, 796.99
07/01/82, 803.26, 814.87, 800.03, 803.26
06/30/82, 811.92, 821.62, 807.83, 811.92
06/29/82, 812.21, 818.39, 805.17, 812.21
06/28/82, 811.92, 816.68, 800.51, 811.92
06/25/82, 803.08, 812.11, 800.60, 803.08
06/24/82, 810.40, 821.62, 805.55, 810.40
06/23/82, 813.16, 815.35, 795.75, 813.16
06/22/82, 799.65, 801.46, 787.66, 799.65
06/21/82, 789.95, 797.84, 784.24, 789.95
06/18/82, 788.62, 793.56, 784.53, 788.62
06/17/82, 791.47, 797.56, 787.00, 791.47
06/16/82, 796.89, 809.16, 793.85, 796.89
06/15/82, 801.27, 805.17, 793.37, 801.27
06/14/82, 801.84, 810.21, 798.60, 801.84
06/11/82, 809.73, 815.92, 803.36, 809.73
06/10/82, 798.70, 803.36, 790.52, 798.70
06/09/82, 795.56, 804.03, 789.76, 795.56
06/08/82, 802.22, 809.83, 799.17, 802.22
06/07/82, 804.03, 809.92, 797.27, 804.03
06/04/82, 804.98, 818.87, 802.41, 804.98
06/03/82, 816.49, 824.39, 810.78, 816.49
06/02/82, 816.87, 822.39, 810.87, 816.87
06/01/82, 814.97, 822.86, 811.92, 814.97
05/28/82, 819.53, 828.85, 815.54, 819.53
05/27/82, 824.96, 832.19, 821.05, 824.96
05/26/82, 828.76, 836.85, 824.19, 828.76
05/25/82, 834.56, 845.31, 832.37, 834.56
05/24/82, 836.37, 840.08, 830.09, 836.37
05/21/82, 835.89, 841.22, 829.24, 835.89
05/20/82, 832.47, 839.70, 827.62, 832.47
05/19/82, 835.89, 845.41, 832.57, 835.89
05/18/82, 840.84, 848.07, 836.18, 840.84
05/17/82, 845.31, 857.20, 842.93, 845.31
05/14/82, 857.78, 864.53, 853.87, 857.78
05/13/82, 859.11, 869.85, 855.87, 859.11
05/12/82, 865.76, 874.52, 858.92, 865.76
05/11/82, 865.86, 870.62, 857.30, 865.86
05/10/82, 860.91, 870.24, 857.96, 860.91
05/07/82, 869.19, 876.51, 859.77, 869.19
05/06/82, 863.20, 867.95, 856.35, 863.20
05/05/82, 854.44, 861.96, 848.74, 854.44
05/04/82, 854.44, 860.15, 848.17, 854.44
05/03/82, 849.02, 852.73, 837.51, 849.02
04/30/82, 848.36, 852.54, 841.70, 848.36
04/29/82, 844.93, 852.92, 840.08, 844.93
04/28/82, 852.64, 861.48, 845.98, 852.64
04/27/82, 857.49, 868.33, 853.50, 857.49
04/26/82, 865.58, 871.19, 856.44, 865.58
04/23/82, 862.15, 865.39, 851.78, 862.15
04/22/82, 853.11, 857.01, 843.69, 853.11
04/21/82, 843.41, 847.69, 835.80, 843.41
04/20/82, 840.56, 848.93, 836.37, 840.56
04/19/82, 846.07, 854.26, 838.66, 846.07
04/16/82, 843.41, 848.36, 836.85, 843.41
04/15/82, 839.60, 842.84, 832.37, 839.60
04/14/82, 838.08, 844.46, 831.90, 838.08
04/13/82, 841.03, 847.88, 836.18, 841.03
04/12/82, 841.32, 847.31, 836.37, 841.32
04/08/82, 842.93, 847.50, 833.33, 842.93
04/07/82, 836.85, 845.03, 832.47, 836.85
04/06/82, 839.32, 842.84, 827.91, 839.32
04/05/82, 835.32, 843.89, 830.95, 835.32
04/02/82, 838.56, 843.22, 831.52, 838.56
04/01/82, 833.23, 836.66, 820.48, 833.23
03/31/82, 822.77, 830.57, 818.39, 822.77
03/30/82, 824.48, 829.71, 816.96, 824.48
03/29/82, 823.82, 826.76, 813.16, 823.82
03/26/82, 817.92, 828.00, 814.11, 817.92
03/25/82, 827.62, 833.71, 818.58, 827.62
03/24/82, 823.34, 831.80, 819.91, 823.34
03/23/82, 826.67, 830.66, 817.53, 826.67
03/22/82, 819.53, 824.00, 804.79, 819.53
03/19/82, 805.64, 811.64, 799.75, 805.64
03/18/82, 805.26, 808.40, 794.99, 805.26
03/17/82, 795.85, 802.89, 791.28, 795.85
03/16/82, 798.32, 808.40, 795.56, 798.32
03/15/82, 800.98, 805.17, 789.38, 800.98
03/12/82, 797.37, 806.31, 792.04, 797.37
03/11/82, 805.55, 814.87, 800.51, 805.55
03/10/82, 804.88, 815.25, 797.84, 804.88
03/09/82, 803.83, 810.78, 786.14, 803.83
03/08/82, 795.46, 819.15, 794.51, 795.46
03/05/82, 807.35, 814.97, 799.27, 807.35
03/04/82, 807.55, 819.82, 800.70, 807.55
03/03/82, 815.16, 826.00, 808.69, 815.16
03/02/82, 825.81, 840.65, 821.53, 825.81
03/01/82, 828.38, 834.28, 818.20, 828.38
02/26/82, 824.39, 831.23, 817.82, 824.39
02/25/82, 825.81, 837.42, 820.77, 825.81
02/24/82, 826.76, 829.71, 806.50, 826.76
02/23/82, 812.97, 817.73, 802.22, 812.97
02/22/82, 811.26, 835.80, 809.55, 811.26
02/19/82, 824.29, 833.33, 818.58, 824.29
02/18/82, 828.95, 836.94, 824.00, 828.95
02/17/82, 827.62, 836.94, 822.67, 827.62
02/16/82, 831.33, 834.66, 817.25, 831.33
02/12/82, 833.80, 841.32, 829.24, 833.80
02/11/82, 834.66, 841.41, 827.24, 834.66
02/10/82, 836.66, 842.08, 829.33, 836.66
02/09/82, 830.57, 838.46, 824.10, 830.57
02/08/82, 833.42, 849.41, 830.85, 833.42
02/05/82, 851.02, 858.25, 842.93, 851.02
02/04/82, 847.03, 852.73, 835.71, 847.03
02/03/82, 845.03, 858.25, 841.89, 845.03
02/02/82, 852.54, 860.82, 846.46, 852.54
02/01/82, 851.69, 866.33, 848.07, 851.69
01/29/82, 871.09, 876.71, 859.77, 871.09
01/28/82, 864.25, 867.19, 845.31, 864.25
01/27/82, 842.65, 848.07, 832.66, 842.65
01/26/82, 841.51, 849.78, 836.75, 841.51
01/25/82, 842.75, 846.74, 832.57, 842.75
01/22/82, 845.03, 853.30, 839.80, 845.03
01/21/82, 848.26, 856.63, 842.84, 848.26
01/20/82, 845.88, 853.50, 838.94, 845.88
01/19/82, 847.41, 861.96, 845.22, 847.41
01/18/82, 855.11, 857.78, 838.46, 855.11
