,Date,MT Close, Open, High, Low,WSJ Close,Open,High,Low,Yahoo Close,Volume,Close
534,1916-09-18,98.51,,,,,,,,,,98.51
535,1916-09-19,98.57,,,,,,,,,,98.57
536,1916-09-20,98.47,,,,,,,,,,98.47
537,1916-09-21,99.55,,,,,,,,,,99.55
538,1916-09-22,100.77,,,,,,,,,,100.77
539,1916-09-23,100.77,,,,,,,,,,100.77
540,1916-09-25,100.89,,,,,,,,,,100.89
541,1916-09-26,101.39,,,,,,,,,,101.39
542,1916-09-27,101.85,,,,,,,,,,101.85
543,1916-09-28,103.11,,,,,,,,,,103.11
544,1916-09-29,103.73,,,,,,,,,,103.73
545,1916-09-30,103.73,,,,,,,,,,103.73
546,1916-10-02,103.01,,,,,,,,,,103.01
547,1916-10-03,103.45,,,,,,,,,,103.45
548,1916-10-04,103.41,,,,,,,,,,103.41
549,1916-10-05,104.15,,,,,,,,,,104.15
550,1916-10-06,102.85,,,,,,,,,,102.85
551,1916-10-07,102.85,,,,,,,,,,102.85
552,1916-10-09,100.23,,,,,,,,,,100.23
553,1916-10-10,101.35,,,,,,,,,,101.35
554,1916-10-11,99.98,,,,,,,,,,99.98
555,1916-10-13,98.94,,,,,,,,,,98.94
556,1916-10-14,98.94,,,,,,,,,,98.94
557,1916-10-16,101.42,,,,,,,,,,101.42
558,1916-10-17,102.42,,,,,,,,,,102.42
559,1916-10-18,102.35,,,,,,,,,,102.35
560,1916-10-19,102.55,,,,,,,,,,102.55
561,1916-10-20,103.68,,,,,,,,,,103.68
562,1916-10-21,103.68,,,,,,,,,,103.68
563,1916-10-23,105.17,,,,,,,,,,105.17
564,1916-10-24,105.15,,,,,,,,,,105.15
565,1916-10-25,104.57,,,,,,,,,,104.57
566,1916-10-26,104.56,,,,,,,,,,104.56
567,1916-10-27,105.28,,,,,,,,,,105.28
568,1916-10-28,105.28,,,,,,,,,,105.28
569,1916-10-30,104.3,,,,,,,,,,104.3
570,1916-10-31,104.61,,,,,,,,,,104.61
571,1916-11-01,105.9,,,,,,,,,,105.9
572,1916-11-02,105.7,,,,,,,,,,105.7
573,1916-11-03,106.28,,,,,,,,,,106.28
574,1916-11-04,106.28,,,,,,,,,,106.28
575,1916-11-06,107.21,,,,,,,,,,107.21
576,1916-11-08,106.83,,,,,,,,,,106.83
577,1916-11-09,107.68,,,,,,,,,,107.68
578,1916-11-10,107.65,,,,,,,,,,107.65
579,1916-11-11,107.65,,,,,,,,,,107.65
580,1916-11-13,105.63,,,,,,,,,,105.63
581,1916-11-14,104.04,,,,,,,,,,104.04
582,1916-11-15,107.72,,,,,,,,,,107.72
583,1916-11-16,108.48,,,,,,,,,,108.48
584,1916-11-17,109.62,,,,,,,,,,109.62
585,1916-11-18,109.62,,,,,,,,,,109.62
586,1916-11-20,110.1,,,,,,,,,,110.1
587,1916-11-21,110.15,,,,,,,,,,110.15
588,1916-11-22,108.65,,,,,,,,,,108.65
589,1916-11-23,107.48,,,,,,,,,,107.48
590,1916-11-24,109.07,,,,,,,,,,109.07
591,1916-11-25,109.07,,,,,,,,,,109.07
592,1916-11-27,108.23,,,,,,,,,,108.23
593,1916-11-28,107.01,,,,,,,,,,107.01
594,1916-11-29,105.97,,,,,,,,,,105.97
595,1916-12-01,106.17,,,,,,,,,,106.17
596,1916-12-02,106.17,,,,,,,,,,106.17
597,1916-12-04,106.2,,,,,,,,,,106.2
598,1916-12-05,106.43,,,,,,,,,,106.43
599,1916-12-06,106.76,,,,,,,,,,106.76
600,1916-12-07,106.43,,,,,,,,,,106.43
601,1916-12-08,106.51,,,,,,,,,,106.51
602,1916-12-09,106.51,,,,,,,,,,106.51
603,1916-12-11,104.67,,,,,,,,,,104.67
604,1916-12-12,100.35,,,,,,,,,,100.35
605,1916-12-13,102.61,,,,,,,,,,102.61
606,1916-12-14,98.23,,,,,,,,,,98.23
607,1916-12-15,97.93,,,,,,,,,,97.93
608,1916-12-16,97.93,,,,,,,,,,97.93
609,1916-12-18,98.07,,,,,,,,,,98.07
610,1916-12-19,97.76,,,,,,,,,,97.76
611,1916-12-20,95.26,,,,,,,,,,95.26
612,1916-12-21,90.16,,,,,,,,,,90.16
613,1916-12-22,95.09,,,,,,,,,,95.09
614,1916-12-23,95.09,,,,,,,,,,95.09
615,1916-12-26,96.1,,,,,,,,,,96.1
616,1916-12-27,95.63,,,,,,,,,,95.63
617,1916-12-28,94.01,,,,,,,,,,94.01
618,1916-12-29,95.0,,,,,,,,,,95.0
619,1916-12-30,95.0,,,,,,,,,,95.0
620,1917-01-02,96.15,,,,,,,,,,96.15
621,1917-01-03,99.18,,,,,,,,,,99.18
622,1917-01-04,97.15,,,,,,,,,,97.15
623,1917-01-05,96.16,,,,,,,,,,96.16
624,1917-01-06,96.16,,,,,,,,,,96.16
625,1917-01-08,96.4,,,,,,,,,,96.4
626,1917-01-09,97.64,,,,,,,,,,97.64
627,1917-01-10,95.7,,,,,,,,,,95.7
628,1917-01-11,93.02,,,,,,,,,,93.02
629,1917-01-12,95.75,,,,,,,,,,95.75
630,1917-01-13,95.75,,,,,,,,,,95.75
631,1917-01-15,95.59,,,,,,,,,,95.59
632,1917-01-16,97.55,,,,,,,,,,97.55
633,1917-01-17,96.6,,,,,,,,,,96.6
634,1917-01-18,97.5,,,,,,,,,,97.5
635,1917-01-19,97.35,,,,,,,,,,97.35
636,1917-01-20,97.35,,,,,,,,,,97.35
637,1917-01-22,96.6,,,,,,,,,,96.6
638,1917-01-23,96.26,,,,,,,,,,96.26
639,1917-01-24,96.66,,,,,,,,,,96.66
640,1917-01-25,97.41,,,,,,,,,,97.41
641,1917-01-26,97.36,,,,,,,,,,97.36
642,1917-01-27,97.36,,,,,,,,,,97.36
643,1917-01-29,95.78,,,,,,,,,,95.78
644,1917-01-30,95.83,,,,,,,,,,95.83
645,1917-01-31,95.43,,,,,,,,,,95.43
646,1917-02-01,88.52,,,,,,,,,,88.52
647,1917-02-02,87.01,,,,,,,,,,87.01
648,1917-02-03,87.01,,,,,,,,,,87.01
649,1917-02-05,92.03,,,,,,,,,,92.03
650,1917-02-06,92.81,,,,,,,,,,92.81
651,1917-02-07,92.19,,,,,,,,,,92.19
652,1917-02-08,90.94,,,,,,,,,,90.94
653,1917-02-09,90.2,,,,,,,,,,90.2
654,1917-02-10,90.2,,,,,,,,,,90.2
655,1917-02-13,92.37,,,,,,,,,,92.37
656,1917-02-14,91.86,,,,,,,,,,91.86
657,1917-02-15,91.65,,,,,,,,,,91.65
658,1917-02-16,91.81,,,,,,,,,,91.81
659,1917-02-17,91.81,,,,,,,,,,91.81
660,1917-02-19,93.66,,,,,,,,,,93.66
661,1917-02-20,94.91,,,,,,,,,,94.91
662,1917-02-21,93.97,,,,,,,,,,93.97
663,1917-02-23,92.56,,,,,,,,,,92.56
664,1917-02-24,92.56,,,,,,,,,,92.56
665,1917-02-26,93.35,,,,,,,,,,93.35
666,1917-02-27,92.68,,,,,,,,,,92.68
667,1917-02-28,91.56,,,,,,,,,,91.56
668,1917-03-01,91.1,,,,,,,,,,91.1
669,1917-03-02,92.82,,,,,,,,,,92.82
670,1917-03-03,92.82,,,,,,,,,,92.82
671,1917-03-05,95.04,,,,,,,,,,95.04
672,1917-03-06,95.3,,,,,,,,,,95.3
673,1917-03-07,95.3,,,,,,,,,,95.3
674,1917-03-08,95.28,,,,,,,,,,95.28
675,1917-03-09,96.46,,,,,,,,,,96.46
676,1917-03-10,96.46,,,,,,,,,,96.46
677,1917-03-12,95.03,,,,,,,,,,95.03
678,1917-03-13,95.05,,,,,,,,,,95.05
679,1917-03-14,95.16,,,,,,,,,,95.16
680,1917-03-15,95.63,,,,,,,,,,95.63
681,1917-03-16,95.65,,,,,,,,,,95.65
682,1917-03-17,95.65,,,,,,,,,,95.65
683,1917-03-19,96.97,,,,,,,,,,96.97
684,1917-03-20,98.2,,,,,,,,,,98.2
685,1917-03-21,97.61,,,,,,,,,,97.61
686,1917-03-22,96.78,,,,,,,,,,96.78
687,1917-03-23,97.27,,,,,,,,,,97.27
688,1917-03-24,97.27,,,,,,,,,,97.27
689,1917-03-26,96.32,,,,,,,,,,96.32
690,1917-03-27,96.46,,,,,,,,,,96.46
691,1917-03-28,97.01,,,,,,,,,,97.01
692,1917-03-29,96.75,,,,,,,,,,96.75
693,1917-03-30,96.72,,,,,,,,,,96.72
694,1917-03-31,96.72,,,,,,,,,,96.72
695,1917-04-02,97.06,,,,,,,,,,97.06
696,1917-04-03,96.34,,,,,,,,,,96.34
697,1917-04-04,95.83,,,,,,,,,,95.83
698,1917-04-05,94.61,,,,,,,,,,94.61
699,1917-04-07,94.61,,,,,,,,,,94.61
700,1917-04-09,92.41,,,,,,,,,,92.41
701,1917-04-10,91.2,,,,,,,,,,91.2
702,1917-04-11,92.82,,,,,,,,,,92.82
703,1917-04-12,93.1,,,,,,,,,,93.1
704,1917-04-13,93.18,,,,,,,,,,93.18
705,1917-04-14,93.18,,,,,,,,,,93.18
706,1917-04-16,92.21,,,,,,,,,,92.21
707,1917-04-17,91.87,,,,,,,,,,91.87
708,1917-04-18,91.63,,,,,,,,,,91.63
709,1917-04-19,91.83,,,,,,,,,,91.83
710,1917-04-20,90.84,,,,,,,,,,90.84
711,1917-04-21,90.84,,,,,,,,,,90.84
712,1917-04-23,90.96,,,,,,,,,,90.96
713,1917-04-24,90.66,,,,,,,,,,90.66
714,1917-04-25,92.98,,,,,,,,,,92.98
715,1917-04-26,93.06,,,,,,,,,,93.06
716,1917-04-27,93.1,,,,,,,,,,93.1
717,1917-04-28,93.1,,,,,,,,,,93.1
718,1917-04-30,93.23,,,,,,,,,,93.23
719,1917-05-01,93.42,,,,,,,,,,93.42
720,1917-05-02,92.48,,,,,,,,,,92.48
721,1917-05-03,90.98,,,,,,,,,,90.98
722,1917-05-04,90.45,,,,,,,,,,90.45
723,1917-05-05,90.45,,,,,,,,,,90.45
724,1917-05-07,91.2,,,,,,,,,,91.2
725,1917-05-08,90.22,,,,,,,,,,90.22
726,1917-05-09,89.08,,,,,,,,,,89.08
727,1917-05-10,90.41,,,,,,,,,,90.41
728,1917-05-11,89.77,,,,,,,,,,89.77
729,1917-05-12,89.77,,,,,,,,,,89.77
730,1917-05-14,90.78,,,,,,,,,,90.78
731,1917-05-15,90.19,,,,,,,,,,90.19
732,1917-05-16,92.26,,,,,,,,,,92.26
733,1917-05-17,92.75,,,,,,,,,,92.75
734,1917-05-18,91.96,,,,,,,,,,91.96
735,1917-05-19,91.96,,,,,,,,,,91.96
736,1917-05-21,93.47,,,,,,,,,,93.47
737,1917-05-22,94.09,,,,,,,,,,94.09
738,1917-05-23,94.26,,,,,,,,,,94.26
739,1917-05-24,95.2,,,,,,,,,,95.2
740,1917-05-25,96.76,,,,,,,,,,96.76
741,1917-05-26,96.76,,,,,,,,,,96.76
742,1917-05-28,97.2,,,,,,,,,,97.2
743,1917-05-29,97.41,,,,,,,,,,97.41
744,1917-05-31,97.38,,,,,,,,,,97.38
745,1917-06-01,97.89,,,,,,,,,,97.89
746,1917-06-02,97.89,,,,,,,,,,97.89
747,1917-06-04,97.0,,,,,,,,,,97.0
748,1917-06-06,98.43,,,,,,,,,,98.43
749,1917-06-07,98.16,,,,,,,,,,98.16
750,1917-06-08,98.58,,,,,,,,,,98.58
751,1917-06-09,98.58,,,,,,,,,,98.58
752,1917-06-11,97.86,,,,,,,,,,97.86
753,1917-06-12,97.52,,,,,,,,,,97.52
754,1917-06-13,98.31,,,,,,,,,,98.31
755,1917-06-14,97.95,,,,,,,,,,97.95
756,1917-06-15,97.22,,,,,,,,,,97.22
757,1917-06-16,97.22,,,,,,,,,,97.22
758,1917-06-18,94.89,,,,,,,,,,94.89
759,1917-06-19,95.36,,,,,,,,,,95.36
760,1917-06-20,94.78,,,,,,,,,,94.78
761,1917-06-21,95.77,,,,,,,,,,95.77
762,1917-06-22,96.63,,,,,,,,,,96.63
763,1917-06-23,96.63,,,,,,,,,,96.63
764,1917-06-25,97.57,,,,,,,,,,97.57
765,1917-06-26,96.81,,,,,,,,,,96.81
766,1917-06-27,95.98,,,,,,,,,,95.98
767,1917-06-28,95.41,,,,,,,,,,95.41
768,1917-06-29,95.38,,,,,,,,,,95.38
769,1917-06-30,95.38,,,,,,,,,,95.38
770,1917-07-02,95.23,,,,,,,,,,95.23
771,1917-07-03,95.31,,,,,,,,,,95.31
772,1917-07-05,93.57,,,,,,,,,,93.57
773,1917-07-06,93.9,,,,,,,,,,93.9
774,1917-07-07,93.9,,,,,,,,,,93.9
775,1917-07-09,93.65,,,,,,,,,,93.65
776,1917-07-10,93.1,,,,,,,,,,93.1
777,1917-07-11,94.14,,,,,,,,,,94.14
778,1917-07-12,93.64,,,,,,,,,,93.64
779,1917-07-13,92.33,,,,,,,,,,92.33
780,1917-07-14,92.33,,,,,,,,,,92.33
781,1917-07-16,91.38,,,,,,,,,,91.38
782,1917-07-17,91.95,,,,,,,,,,91.95
783,1917-07-18,91.05,,,,,,,,,,91.05
784,1917-07-19,90.48,,,,,,,,,,90.48
785,1917-07-20,91.59,,,,,,,,,,91.59
786,1917-07-21,91.59,,,,,,,,,,91.59
787,1917-07-23,91.61,,,,,,,,,,91.61
788,1917-07-24,91.26,,,,,,,,,,91.26
789,1917-07-25,91.24,,,,,,,,,,91.24
790,1917-07-26,91.42,,,,,,,,,,91.42
791,1917-07-27,91.75,,,,,,,,,,91.75
792,1917-07-28,91.75,,,,,,,,,,91.75
793,1917-07-30,92.13,,,,,,,,,,92.13
794,1917-07-31,91.75,,,,,,,,,,91.75
795,1917-08-01,92.26,,,,,,,,,,92.26
796,1917-08-02,92.87,,,,,,,,,,92.87
797,1917-08-03,92.96,,,,,,,,,,92.96
798,1917-08-06,93.85,,,,,,,,,,93.85
799,1917-08-07,93.3,,,,,,,,,,93.3
800,1917-08-08,91.47,,,,,,,,,,91.47
801,1917-08-09,92.23,,,,,,,,,,92.23
802,1917-08-10,91.9,,,,,,,,,,91.9
803,1917-08-11,91.9,,,,,,,,,,91.9
804,1917-08-13,92.65,,,,,,,,,,92.65
805,1917-08-14,91.69,,,,,,,,,,91.69
806,1917-08-15,92.1,,,,,,,,,,92.1
807,1917-08-16,91.44,,,,,,,,,,91.44
808,1917-08-17,91.61,,,,,,,,,,91.61
809,1917-08-18,91.61,,,,,,,,,,91.61
810,1917-08-20,91.27,,,,,,,,,,91.27
811,1917-08-21,90.75,,,,,,,,,,90.75
812,1917-08-22,89.16,,,,,,,,,,89.16
813,1917-08-23,88.15,,,,,,,,,,88.15
814,1917-08-24,88.91,,,,,,,,,,88.91
815,1917-08-25,88.91,,,,,,,,,,88.91
816,1917-08-27,88.4,,,,,,,,,,88.4
817,1917-08-28,86.12,,,,,,,,,,86.12
818,1917-08-29,85.95,,,,,,,,,,85.95
819,1917-08-30,84.51,,,,,,,,,,84.51
820,1917-08-31,83.4,,,,,,,,,,83.4
821,1917-09-04,81.2,,,,,,,,,,81.2
822,1917-09-05,83.66,,,,,,,,,,83.66
823,1917-09-06,83.42,,,,,,,,,,83.42
824,1917-09-07,83.49,,,,,,,,,,83.49
825,1917-09-08,83.49,,,,,,,,,,83.49
826,1917-09-10,83.88,,,,,,,,,,83.88
827,1917-09-11,83.51,,,,,,,,,,83.51
828,1917-09-12,82.19,,,,,,,,,,82.19
829,1917-09-13,83.14,,,,,,,,,,83.14
830,1917-09-14,83.44,,,,,,,,,,83.44
831,1917-09-15,83.44,,,,,,,,,,83.44
832,1917-09-17,81.55,,,,,,,,,,81.55
833,1917-09-18,81.63,,,,,,,,,,81.63
834,1917-09-19,84.01,,,,,,,,,,84.01
835,1917-09-20,84.82,,,,,,,,,,84.82
836,1917-09-21,85.23,,,,,,,,,,85.23
837,1917-09-22,85.23,,,,,,,,,,85.23
838,1917-09-24,85.7,,,,,,,,,,85.7
839,1917-09-25,86.02,,,,,,,,,,86.02
840,1917-09-26,84.61,,,,,,,,,,84.61
841,1917-09-27,84.6,,,,,,,,,,84.6
842,1917-09-28,83.46,,,,,,,,,,83.46
843,1917-09-29,83.46,,,,,,,,,,83.46
844,1917-10-01,83.58,,,,,,,,,,83.58
845,1917-10-02,83.49,,,,,,,,,,83.49
846,1917-10-03,82.45,,,,,,,,,,82.45
847,1917-10-04,80.62,,,,,,,,,,80.62
848,1917-10-05,81.75,,,,,,,,,,81.75
849,1917-10-06,81.75,,,,,,,,,,81.75
850,1917-10-08,80.48,,,,,,,,,,80.48
851,1917-10-09,79.26,,,,,,,,,,79.26
852,1917-10-10,77.32,,,,,,,,,,77.32
853,1917-10-11,77.83,,,,,,,,,,77.83
854,1917-10-15,75.13,,,,,,,,,,75.13
855,1917-10-16,77.08,,,,,,,,,,77.08
856,1917-10-17,76.11,,,,,,,,,,76.11
857,1917-10-18,77.85,,,,,,,,,,77.85
858,1917-10-19,78.21,,,,,,,,,,78.21
859,1917-10-20,78.21,,,,,,,,,,78.21
860,1917-10-22,79.06,,,,,,,,,,79.06
861,1917-10-23,78.5,,,,,,,,,,78.5
862,1917-10-24,78.3,,,,,,,,,,78.3
863,1917-10-25,77.68,,,,,,,,,,77.68
864,1917-10-26,77.35,,,,,,,,,,77.35
865,1917-10-27,77.35,,,,,,,,,,77.35
866,1917-10-29,76.28,,,,,,,,,,76.28
867,1917-10-30,75.53,,,,,,,,,,75.53
868,1917-10-31,74.5,,,,,,,,,,74.5
869,1917-11-01,71.41,,,,,,,,,,71.41
870,1917-11-02,72.52,,,,,,,,,,72.52
871,1917-11-03,72.52,,,,,,,,,,72.52
872,1917-11-05,69.93,,,,,,,,,,69.93
873,1917-11-07,71.54,,,,,,,,,,71.54
874,1917-11-08,68.58,,,,,,,,,,68.58
875,1917-11-09,69.36,,,,,,,,,,69.36
876,1917-11-10,69.36,,,,,,,,,,69.36
877,1917-11-12,70.65,,,,,,,,,,70.65
878,1917-11-13,70.35,,,,,,,,,,70.35
879,1917-11-14,69.15,,,,,,,,,,69.15
880,1917-11-15,69.1,,,,,,,,,,69.1
881,1917-11-16,69.75,,,,,,,,,,69.75
882,1917-11-17,69.75,,,,,,,,,,69.75
883,1917-11-19,71.51,,,,,,,,,,71.51
884,1917-11-20,72.8,,,,,,,,,,72.8
885,1917-11-21,73.57,,,,,,,,,,73.57
886,1917-11-22,72.95,,,,,,,,,,72.95
887,1917-11-23,74.23,,,,,,,,,,74.23
888,1917-11-24,74.23,,,,,,,,,,74.23
889,1917-11-26,74.03,,,,,,,,,,74.03
890,1917-11-27,73.8,,,,,,,,,,73.8
891,1917-11-28,73.25,,,,,,,,,,73.25
892,1917-11-30,72.65,,,,,,,,,,72.65
893,1917-12-01,72.65,,,,,,,,,,72.65
894,1917-12-03,72.55,,,,,,,,,,72.55
895,1917-12-04,70.72,,,,,,,,,,70.72
896,1917-12-05,71.68,,,,,,,,,,71.68
897,1917-12-06,71.01,,,,,,,,,,71.01
898,1917-12-07,70.29,,,,,,,,,,70.29
899,1917-12-08,70.29,,,,,,,,,,70.29
900,1917-12-10,70.49,,,,,,,,,,70.49
901,1917-12-11,68.78,,,,,,,,,,68.78
902,1917-12-12,67.3,,,,,,,,,,67.3
903,1917-12-13,66.93,,,,,,,,,,66.93
904,1917-12-14,68.65,,,,,,,,,,68.65
905,1917-12-15,68.65,,,,,,,,,,68.65
906,1917-12-17,67.08,,,,,,,,,,67.08
907,1917-12-18,67.31,,,,,,,,,,67.31
908,1917-12-19,65.95,,,,,,,,,,65.95
909,1917-12-20,67.1,,,,,,,,,,67.1
910,1917-12-21,68.25,,,,,,,,,,68.25
911,1917-12-22,68.25,,,,,,,,,,68.25
912,1917-12-24,69.29,,,,,,,,,,69.29
913,1917-12-26,68.33,,,,,,,,,,68.33
914,1917-12-27,70.49,,,,,,,,,,70.49
915,1917-12-28,72.13,,,,,,,,,,72.13
916,1917-12-29,72.13,,,,,,,,,,72.13
917,1917-12-31,74.38,,,,,,,,,,74.38
918,1918-01-02,76.68,,,,,,,,,,76.68
919,1918-01-03,76.18,,,,,,,,,,76.18
920,1918-01-04,75.56,,,,,,,,,,75.56
921,1918-01-05,75.56,,,,,,,,,,75.56
922,1918-01-07,74.86,,,,,,,,,,74.86
923,1918-01-08,74.63,,,,,,,,,,74.63
924,1918-01-09,75.61,,,,,,,,,,75.61
925,1918-01-10,76.33,,,,,,,,,,76.33
926,1918-01-11,75.0,,,,,,,,,,75.0
927,1918-01-12,75.0,,,,,,,,,,75.0
928,1918-01-14,73.48,,,,,,,,,,73.48
929,1918-01-15,73.38,,,,,,,,,,73.38
930,1918-01-16,74.6,,,,,,,,,,74.6
931,1918-01-17,74.48,,,,,,,,,,74.48
932,1918-01-18,74.55,,,,,,,,,,74.55
933,1918-01-19,74.55,,,,,,,,,,74.55
934,1918-01-21,76.11,,,,,,,,,,76.11
935,1918-01-22,75.75,,,,,,,,,,75.75
936,1918-01-23,75.43,,,,,,,,,,75.43
937,1918-01-24,75.92,,,,,,,,,,75.92
938,1918-01-25,76.5,,,,,,,,,,76.5
939,1918-01-26,76.5,,,,,,,,,,76.5
940,1918-01-29,77.13,,,,,,,,,,77.13
941,1918-01-30,76.98,,,,,,,,,,76.98
942,1918-01-31,79.8,,,,,,,,,,79.8
943,1918-02-01,79.28,,,,,,,,,,79.28
944,1918-02-02,79.28,,,,,,,,,,79.28
945,1918-02-05,79.28,,,,,,,,,,79.28
946,1918-02-06,78.93,,,,,,,,,,78.93
947,1918-02-07,77.78,,,,,,,,,,77.78
948,1918-02-08,78.44,,,,,,,,,,78.44
949,1918-02-09,78.44,,,,,,,,,,78.44
950,1918-02-13,78.73,,,,,,,,,,78.73
951,1918-02-14,78.71,,,,,,,,,,78.71
952,1918-02-15,79.93,,,,,,,,,,79.93
953,1918-02-16,79.93,,,,,,,,,,79.93
954,1918-02-18,81.53,,,,,,,,,,81.53
955,1918-02-19,82.08,,,,,,,,,,82.08
956,1918-02-20,81.28,,,,,,,,,,81.28
957,1918-02-21,80.53,,,,,,,,,,80.53
958,1918-02-23,80.53,,,,,,,,,,80.53
959,1918-02-25,79.17,,,,,,,,,,79.17
960,1918-02-26,80.65,,,,,,,,,,80.65
961,1918-02-27,80.5,,,,,,,,,,80.5
962,1918-02-28,80.39,,,,,,,,,,80.39
963,1918-03-01,79.93,,,,,,,,,,79.93
964,1918-03-02,79.93,,,,,,,,,,79.93
965,1918-03-04,79.01,,,,,,,,,,79.01
966,1918-03-05,79.5,,,,,,,,,,79.5
967,1918-03-06,79.2,,,,,,,,,,79.2
968,1918-03-07,79.53,,,,,,,,,,79.53
969,1918-03-08,79.5,,,,,,,,,,79.5
970,1918-03-09,79.5,,,,,,,,,,79.5
971,1918-03-11,79.78,,,,,,,,,,79.78
972,1918-03-12,78.67,,,,,,,,,,78.67
973,1918-03-13,78.68,,,,,,,,,,78.68
974,1918-03-14,79.13,,,,,,,,,,79.13
975,1918-03-15,79.06,,,,,,,,,,79.06
976,1918-03-16,79.06,,,,,,,,,,79.06
977,1918-03-18,77.93,,,,,,,,,,77.93
978,1918-03-19,78.13,,,,,,,,,,78.13
979,1918-03-20,78.14,,,,,,,,,,78.14
980,1918-03-21,78.71,,,,,,,,,,78.71
981,1918-03-22,77.71,,,,,,,,,,77.71
982,1918-03-23,77.71,,,,,,,,,,77.71
983,1918-03-25,76.45,,,,,,,,,,76.45
984,1918-03-26,76.49,,,,,,,,,,76.49
985,1918-03-27,76.72,,,,,,,,,,76.72
986,1918-03-28,76.41,,,,,,,,,,76.41
987,1918-03-30,76.41,,,,,,,,,,76.41
988,1918-04-01,77.16,,,,,,,,,,77.16
989,1918-04-02,76.69,,,,,,,,,,76.69
990,1918-04-03,77.01,,,,,,,,,,77.01
991,1918-04-04,77.42,,,,,,,,,,77.42
992,1918-04-05,77.03,,,,,,,,,,77.03
993,1918-04-06,77.03,,,,,,,,,,77.03
994,1918-04-08,77.69,,,,,,,,,,77.69
995,1918-04-09,77.4,,,,,,,,,,77.4
996,1918-04-10,76.85,,,,,,,,,,76.85
997,1918-04-11,75.58,,,,,,,,,,75.58
998,1918-04-12,76.25,,,,,,,,,,76.25
999,1918-04-13,76.25,,,,,,,,,,76.25
1000,1918-04-15,77.51,,,,,,,,,,77.51
1001,1918-04-16,77.21,,,,,,,,,,77.21
1002,1918-04-17,76.89,,,,,,,,,,76.89
1003,1918-04-18,78.11,,,,,,,,,,78.11
1004,1918-04-19,78.6,,,,,,,,,,78.6
1005,1918-04-20,78.6,,,,,,,,,,78.6
1006,1918-04-22,79.42,,,,,,,,,,79.42
1007,1918-04-23,78.3,,,,,,,,,,78.3
1008,1918-04-24,78.01,,,,,,,,,,78.01
1009,1918-04-25,77.88,,,,,,,,,,77.88
1010,1918-04-26,78.23,,,,,,,,,,78.23
1011,1918-04-27,78.23,,,,,,,,,,78.23
1012,1918-04-29,77.79,,,,,,,,,,77.79
1013,1918-04-30,77.51,,,,,,,,,,77.51
1014,1918-05-01,78.16,,,,,,,,,,78.16
1015,1918-05-02,78.9,,,,,,,,,,78.9
1016,1918-05-03,78.64,,,,,,,,,,78.64
1017,1918-05-04,78.64,,,,,,,,,,78.64
1018,1918-05-06,79.36,,,,,,,,,,79.36
1019,1918-05-07,80.51,,,,,,,,,,80.51
1020,1918-05-08,80.32,,,,,,,,,,80.32
1021,1918-05-09,81.3,,,,,,,,,,81.3
1022,1918-05-10,81.29,,,,,,,,,,81.29
1023,1918-05-11,81.29,,,,,,,,,,81.29
1024,1918-05-13,82.16,,,,,,,,,,82.16
1025,1918-05-14,82.21,,,,,,,,,,82.21
1026,1918-05-15,84.04,,,,,,,,,,84.04
1027,1918-05-16,84.03,,,,,,,,,,84.03
1028,1918-05-17,83.5,,,,,,,,,,83.5
1029,1918-05-18,83.5,,,,,,,,,,83.5
1030,1918-05-20,82.47,,,,,,,,,,82.47
1031,1918-05-21,82.87,,,,,,,,,,82.87
1032,1918-05-22,82.22,,,,,,,,,,82.22
1033,1918-05-23,82.21,,,,,,,,,,82.21
1034,1918-05-24,81.58,,,,,,,,,,81.58
1035,1918-05-25,81.58,,,,,,,,,,81.58
1036,1918-05-27,78.65,,,,,,,,,,78.65
1037,1918-05-28,78.42,,,,,,,,,,78.42
1038,1918-05-29,78.44,,,,,,,,,,78.44
1039,1918-05-31,78.08,,,,,,,,,,78.08
1040,1918-06-01,78.08,,,,,,,,,,78.08
1041,1918-06-03,78.55,,,,,,,,,,78.55
1042,1918-06-04,79.6,,,,,,,,,,79.6
1043,1918-06-05,79.54,,,,,,,,,,79.54
1044,1918-06-06,78.95,,,,,,,,,,78.95
1045,1918-06-07,78.53,,,,,,,,,,78.53
1046,1918-06-08,78.53,,,,,,,,,,78.53
1047,1918-06-10,78.93,,,,,,,,,,78.93
1048,1918-06-11,79.1,,,,,,,,,,79.1
1049,1918-06-12,79.76,,,,,,,,,,79.76
1050,1918-06-13,80.53,,,,,,,,,,80.53
1051,1918-06-14,80.61,,,,,,,,,,80.61
1052,1918-06-15,80.61,,,,,,,,,,80.61
1053,1918-06-17,80.61,,,,,,,,,,80.61
1054,1918-06-18,80.98,,,,,,,,,,80.98
1055,1918-06-19,80.93,,,,,,,,,,80.93
1056,1918-06-20,81.83,,,,,,,,,,81.83
1057,1918-06-21,81.65,,,,,,,,,,81.65
1058,1918-06-22,81.65,,,,,,,,,,81.65
1059,1918-06-24,82.5,,,,,,,,,,82.5
1060,1918-06-25,82.4,,,,,,,,,,82.4
1061,1918-06-26,83.02,,,,,,,,,,83.02
1062,1918-06-27,82.78,,,,,,,,,,82.78
1063,1918-06-28,82.58,,,,,,,,,,82.58
1064,1918-06-29,82.58,,,,,,,,,,82.58
1065,1918-07-01,81.81,,,,,,,,,,81.81
1066,1918-07-02,81.98,,,,,,,,,,81.98
1067,1918-07-03,82.49,,,,,,,,,,82.49
